date,review
06/2024,Cuisine  servir froid a moiti rchauffer....Service  20 mn dattente...Ambiance  lodeur des toilettes bouchs...Exprience  DSASTREUX
02/2024,"Jai eu loccasion de me rendre plusieurs fois dans ce McDo. A chaque fois, le service est relativement long, surement  cause dun manque de personnel, car ils ne sont pas dsagrable pour autant."
06/2024,Cest long sa grand mre la il ya 2 commandes dans le mcdo on est servi en 25 minutes si lequipe des beauvais pouvait sactiver un peu ce serait cool
09/2023,Trs rapide 3min dattenteTrs propre et personnel accueillant et chaleureuxProduits de bonne qualit
05/2024,"Service correct mais ce mc do est crado, a pue, des traces partout cest affreux jtais cure. Fermez le 2 jours et dsinfectez le de fond en comble svp"
05/2024,"Un des pire de la ville..non ...en fait cest le pire,tables dgueu,toillette sales sols collants..personnels lents et inaptes..et en plus dsagrable..la femme dun certain ge noire ferait mieux de bosser dans un self service de prison.. fuir!!!!"
06/2024,"Service rapide et impeccable.Salle trop petite, pas assez de place pour sassoir. Chaises inconfortable aux places proches des fentres, mal de dos  venir."
12/2023,"Cest sans doute lun des macdonalds le plus propre et calme en plein centre de Lyon. Cependant, je me permet de vous notifier le comportement dsagrable de lune de vos caissireserveuse avec les clients, mais galement avec ces"
01/2024,"Aprs avoir command un menu maxi mc firt plus un chicken soit presque 12euros, je demande deux sauces potatoes. La personne refuse cest une sauce. La mme personne se permet de tutoyer les clients. Quand personne ne rpond  son numro de"
11/2023,Jadore ce McDo parce quils sont efficaces et il est un peu cach par rapport aux autres donc moins de monde Ce midi le service tait rapide et ctait chaud ! Les quipiers sont super
11/2023,"Un lieu sale avec des employs dsagrables et o rien ne va !Hier soir, nous avons eu le malheur de passer dans ce Mc Donald.Pas par choix en ce qui me concerne mais je ntais pas seul..."
12/2023,"Jai command  15h10 jai eu le droit davoir mon sundae caramel  15h25 alors que je nai commander que a, 5 commandes sont passer avant moi alors que ce ntait pas le bon ordre. Service trop lent et personnel dsagrable je ne recommande  personne la gestion est horrible"
12/2023,Un personnel trs agrable et efficace. Le restaurant est propre  la salle et galement les toilettes. Des produits tels quattendus et service rapide. Dautres restaurants devraient prendre exemple.
12/2023,"Pas de chevalet, pas de couverts en plastique, pas de capuchon sur le gobelet, des potatoes tides et molles, un sol glissant de graisse, des tables dans le mme tat, et toutes les poubelles dans le mme sac."
12/2023,Aprs une commande a 20h05 on mapporte on plateau  23 minutes plus tard ... Je dis cest long on le rponds y a du monde....hamburger hyper sec frite froide sunday fiondu et que dire de mon mac first extra.plat avec un seul steack. Aucune
06/2024,Les espaces taient trs sales. Le sol tait collant...
03/2024,"Nous avons command et pay 9 nuggets nous en avons reu que 6, de plus service trs long et personnel malheureusement trs dsagrable"
11/2023,"Commande rcupreOn est mont a ltage.A peine install, on a vu un rat courir se planquer derrire la poubelle... on"
11/2023,"Super service rapide , merci lequipe, nous sommes tres content"
06/2024,"Mac Do radin sur la quantit de frites.. inutile de commander un menu maxi , ils vous rempliront 13 de la barquette"
11/2023,Trs Sale  personnel absolument trop BLAZE ... vidage de toilette le 5 aout 2023 sans nettoyer Au secours  tout ce profit de mal bouffe et mal service ! ...
04/2024,Cetais Trs bon cetais beau et trs rapide et propre
06/2024,"Dhabitude cest bien mais l abus le mc Fleury, ya un fond jai jamais eu a"
05/2024,1h pour obtenir sa commandeUn serveur dbordSe sont tromps sur la commande fuir
09/2023,"Pire exprience !! Fuyez ! Propret qui laisse  dsirer, personnel mou inutile et trs lent, bornes en pannes et il faut compter minimum 30 min pour avoir sa commande. Coca non mlang donc il avait le gout de leau gazeuse vraiment infecte. Pire mcdo de Lyon."
02/2024,"Pas de service  table disponible ce soir la, plusieurs bornes de commandes hors service."
06/2024,"Un McDo tout ce quil y a de plus classique, jai toujours eu un service rapide mme en priode de rush. Un peu petit ! La salle est  ltage avec ascenseur pour les handicaps mais il semble souvent en panne..."
09/2023,Que cest il pass le manager serait nouveau ? Lquipe aussi ? Changement en bien. Livraison rapide  surtout plats chaud  conformes au cahier des charges de la franchise. Avant on tait  la limite de la mort par intoxication. Les plats
01/2024,"Quoi dire, cest de la restauration rapide, le personnel est trs gentil et Poli,"
06/2024,"SOURIS, en effet en plein milieu de notre repas une souris cest invite, une honte,  fuir!!!!!!!!!"
11/2023,"Trs satisfaite de ma commande ce midi, les produits taient chauds, et lquipe trs efficace. Le restaurant tait trs propre, ce qui est rare pour un McDo!"
06/2024,"2 caf un sachet de nuggets   25 minutes dattentes Cest juste abus. Les nanas qui font le service ce jour l, tout doux tout doux... tranquille"
10/2023,"Si vous cherchez ratatouille  Paris, ne cherchez plus il est maintenant  Lyon !!!!Cest une honte ! Il y une souris qui se baladait dans le restaurant"
09/2023,"Une exprience Macdonald complique, plus de 10 min dattente pour avoir juste un egg ans bacon alors quon est le matin, une personne qui passe la machine serpillre qui rentre fortement dans mon sac de voyage plutt que de demander de le"
06/2024,"A fuir de toute urgence !!! Pendant la fte des Lumires pas daccs aux toilettes mme pour les enfants !!! Sol ignoble, collant, trs mauvaise gestion de laccs  ltage qui nous a t interdit par la scurit avant la commande mais ce"
06/2024,RAS qd il sagit de manger pour pas cher et vite
12/2023,Merci Alexandra pour ton efficacit et ton agrable sourire lattente  t de courte dure grce  toi  les deux filles trs sympa
06/2024,"Disparition des potatoes, augmentation des prix, diminution de la qualit, des sensations tranges en bouche asschement du palais depuis 2h, rien ne fait passer cette sensation pas mme de leau. Pas encore de vaisselle rutilisable."
12/2023,On demande  sur place on reoit a emporter ils ne savent pas lire et on reoit c est froid inmangable ceci est une honte pour McDo vous devriez changer tout votre personnel qui ne savent pas lire et faire a manger
07/2023,"Femme agressive, il faudrait peuttre changer de mtier madame, cest quoi ces manires de parler aux clients et  son quipe. Gueule dans le magasin comme au march. La propret est galement  revoir, cest sale. Jaurais d prendre des"
12/2023,Serveuse dsagrable nassume pas ses torts et rejette la faute sur les clients se trompe de commande dit quelle va la refaire et sers la mme commande froideVirez la
01/2024,Beurk la machine ma prank jai rentr mon identifiant puis jai quitt et impossible de me reconnecter
11/2023,Un mcdo comme tout les autres. Propret laissant a dsirer sol et table mobilier pas en trs bon tat. Un bon coup de jeune vous ferez du bien.
12/2023,La salle nest pas nettoy 17h30
09/2023,Pas de service  table car pas assez de personnel .Toutes les tables taient degueulasse . On a du trouver la moins pire pour sasseoir .
09/2023,"Il y a des souris dans le mcdo ! Cest inadmissible et pas hyginique du tout.Personnel trs dsagrable, service trs limite et repas froid mise appart les frites.Trs due"
03/2024,"Incroyable ! Un service au top, une quipe   lcoute"
06/2024,"Je frquente cet tablissement depuis plus de 15 ans avec une frquence assez lev 2x par semaine. Tout se dgrad progressivement  accueil, qualit des repas, attente, propret. Que dire des bornes qui ne sont jamais laves, et que"
10/2023,Bonjour toujours du monde mais bon ce nest pas de la grosse cuisine  mais pour du vite fait cest bien a part le toilettes sales enfin moi je n y vais cest ma fille bonne journe
06/2024,"Commande  emporter. Manquait le dessert du happy meal, des sauces, et une erreur de commande complte. Pas la faute des employs trop peu nombreux pour grer autant de clients sur place,  emporter et les livraisons. Seulement 4 employs"
06/2024,"Bonjour, pour avoir travaill plus de deux ans dans un MacDo je trouve que les toilettes sont vraiment dgueulasses, il ny a pas dautres mots! Lquipier en salle reste tranquille assis sur un sige alors que notre famille ne peut mme"
06/2024,"1 toile. En pleine aprs midi Macdo quasi vide, plus de 20minutes pour un menue ?? Vont ils pcher eux mme le poisson ou cueillir les pommes de terre  mme le champ ?"
03/2024,"Merci  Roger et Kelly, ainsi qu toute lquipe, pour leur accueil."
08/2023,La blonde au yeux bleu un peu bouboule visiblement une manager car elle tait vtu du chemise noir qui vous prend de haut en vous refusant de vous complter quelques frites car vous avez pris un XL je demande alors le remboursement et elle
06/2024,"Littralement le pire macdo de Lyon!Il faut prvoir environ 2025 minutes pour avoir sa commande  nimporte quelle heure de la journe  Management dplorable, manque de produits quasi quotidiens. Je nai pas lhabitude de mettre des avis mais l cest vraiment hard."
11/2023,Dommage on peut pas mettre aucune toile cest une honteTemps dattente 45 minutes dans une ambiance tres dsagrable concernant la propret cest une catastrophe la salle ainsi que les toilettes sont franchement
01/2024,"Mes amis qui attendent 1h une commande qui finalement arrive froide, cest inacceptable !"
06/2024,Pour prparer mon bac de philo je me suis pench sur la question suivanteComment peut on tre aussi mal servi dans un restaurant du peuple ?Le service est inadmissible !
12/2023,"Pas du tout aimable, jappelle pour prendre ma commande et la femme me raccroche au nez"
06/2024,"Bonjour jarrive  10h10, horaire ouverture 10h.je rentre et je demande  une dame de couleur noire si cest ouvert, elle me rpond en rigolant voir en me narguant bin voyons vous voyez pas que nous avons une"
11/2023,Service rapide mais des souris et cafards
06/2024,"Petit avis  Alex la femme rousse qui nous a servis moi et mon mari sachez que le client est toujours roi, tant dans la vente cest inadmissible dengager des personnes hautaine et incomptentes en caisse et dans le service comme vous,"
06/2024,"Lendroit peut amliorer un peu, lattente est trop longue, pendant que sont nombreux  travailler,... Mais le plus shockeant cest la manque de hygine, pendant que jattends, je vois le serveur se toucher leur tte, nez et tout suite"
12/2023,Clientle insupportable qui ne sait pas se tenir en place avec des chiens des enfants pnibles.Ceci nest pas un zoo C est trs dommage
11/2023,"Cest une honte !! 45 min pour se faire servir dans une mauvaise ambiance, toilettes femmes hors services et ceux des hommes trs sales"
06/2024,"Peu de monde en caisse et pourtant un oubli sur la commande devant nous. De notre ct repas  peine tide et la salle presque vide mais immonde, pas une table propre ... toujours un dchet. Le sol est tach de boissons et gras. Je nimagine pas les toilettes je nai pas eu le courage dy aller"
06/2024,"Fin de service, minuit pass certes, difficile de ne pas glisser sur le sol gras devant le comptoir, grand calme au point quune SOURIS se promne  ltage !!!"
06/2024,"Franchement une honte ! La borne ne marchait pas et en plus on se fait mal recevoir. Aucune coute pour le problme technique qui tait  du fait de ltablissement. En plus, on entend de la part de la responsable,  je me crois dj en weekend. Un grand moment de restauration !"
10/2023,Bonjour l accueil ! Le personnel est occup  discuter et n a aucune consideration pour les clients!Burger froid et frites pas cuitesPire Mac Do du centre ville
01/2024,Bon courage aux quipes de fin de soire Force et honneur  vous !
03/2024,"Super service de Kelly et Roger, je reviendrai !"
06/2024,"Toilettes immondes, pas de papier toilette alors quon est pass  11h puis  16h30, pas nettoy entre temps. Je suis dabords alle chez les femmes mais nosais pas rentre car le sol tait compltement mouill et la femme qui y tait"
06/2024,Trs sale. Poubelles pleines . Coca renvers pas nettoy.  Tables pas propres . WC sans savon liquide.  Sales. Distributeurs antiseptique vides . Lamentable.  A viter ou changer de directeur .
06/2024,Produit de bonne qualit mais la propret de ltablissement lors de notre visite est trs mdiocre il serait judicieux que le responsable monte les escaliers qui mnent  ltage pour se rendre compte que cest sale .Il y a truc
12/2023,L serveuse qui sappelle alexandra aime vraiment ce quelle fait je conseille fortement accueil super
06/2024,Jai rarement vu un Mac Donalds aussi sale. Les toilettes des femmes sont impraticables. Lurine a fait gonfler le bas de la porte qui ne ferme mme plus.Le coca est en fait de leau colore. Aprs tre venue je comprend pourquoi le restaurant est dsert. Je dconseille!!
06/2024,Toujours aussi catastrophique . Ce soir McFlurry de 140 grammes au bout de 30 minutes .
09/2023,Mcdo globalement crade avec des souris dans la sale... les quipiers font au mieux mais pas facile en constant souseffectif. Attention ce mcdo poste de faux avis google pour remonter leur note.
06/2024,Trs trs sale. Les toilettes sont dans un tat... Une norme marre par terre de boisson personne ne vient. Pour changer un bb cest sale.Il faut dire la clientle ne respecte rien
02/2024,Trop long ! Mauvaise organisation et pas accueillant trs mauvaise image pour MacDo
06/2024,"Attendre 15min pour un mcfirst et un ptit wrap alors que le restaurant est presque vide cest deja une chose... Mais en plus il datait surement de la veille, pain sec, tomate bizarre, frites froides, jen suis meme tomb malade alors que je"
11/2023,"Restaurant salle , WC on ne peut pas fermer la porte ,le porte papier WC cass, le tout pas trs propre, le service  table rien  redire."
06/2024,Jy suis all vendredi dernier dans la journe et je croyais que jallais attendre super longtemps en raison du manque de personnel mais a va. Le personnel dont la manager sont super sympas et trs serviables !
06/2024,"Une catastrophe !Que ce soit les quipiers, tous plus dsagreables ou lhygine de ce restaurant."
08/2023,"Mcdo donne limpression quil ne veut plus de clients sur place... Les restaurants sont de plus en plus sales que ce soit celui de gratte ciel,  charpennes ou cordeliers  les derniers visits il serait bien de remettre des moyens pour le mnage a donne pas envie dy retourner..."
06/2024,"Que dire, jai jamais vu un macdo dans un tel tat.Des toilettes sales, odeurs et urine au sol de partout, il faut rien touch  lintrieur."
06/2024,"Restauration rapide? 15 minutes dattente juste pour un big mac.De plus le ticket ne sest pas imprim lors de ma commande, alors je me suis dirig vers laccueil."
06/2024,"Tout tait parfait, repas servi rapidement, chaud et il ne manquait rien!Mention spciale au charmant jeune homme chauve qui a su me guider et maccueillir comme dans un restaurant toilJe recommande a 100"
10/2023,"Exprience dune toulousaine sur Lyon, je recommande ce mcdo  100! Laccueil, le personnel, la rapidit du service ainsi que la propret, tout y est excellent!"
12/2023,Trs trs long aucunes organisation cauchemar attente pas possible et les sandwiche son fait nimporte comment !!!!!!
04/2024,Service rapide et nuggets chauds !
06/2024,"ambulancier de passage ! jai command un signature. une commande de mauvaise qualit viande froide, salade fltrie, fromage pas fondu.... Un burger froid pas frais cest mauvais ! je demand  ce quil soit refait avec des produits"
06/2024,"Voila un mac do quil est bien en plus quil est bien... Pas de gosses braillards avec le nez sale, une quipe assez efficace avec mention spciale pour le vigile super pro actif qui prend des initiatives et a a fait trop plaisir. Bref agrablement surpris pour un mc do!"
09/2023,"McDo TRS LONG au service !!!!Jai du attendre 40 minutes car ils avaient perdus ma commande, alors quil y avait personne dans le fastfoodJe dconseille"
05/2024,personnel et serveurs sont adorables !
10/2023,"Mac Do trs trs sale, viter les toilettes . Personnel dsagrable, agent de scurit sur son portable..... Mauvaise exprience"
06/2024,"Refouler  lentre alors que jallais retrouver ma femme qui consommais a ltage. Le slogan venez comme vous tes ne me semble plus adapter  la politique particulire men dans cette tablissement. Pas grave, il existe dautre point de chute ou on accueil chaleureusement le potentiel client."
06/2024,"Restaurant vide et pourtant ... 20 min pour deux menus qui en plus arrivent froids  normal ils tait prts depuis longtemps,  juste pos la  attendre  ... et nosez pas vous plaindre sinon la grosse Tantine va vous en mettre une . A chaque fois que je viens ici elle agresse qqn ... elle me termine."
02/2024,"Rapide et efficace, je recommande !"
06/2024,Hier Lundi soir 22h20La fille brune  queue de cheval derrire la caisse qui rpond comme si jtais son neveu sur un ton sec et froid.. il faut la licencier elle mrite pas dtre
06/2024,"trs due par la propret de ce restaurant  tables salles, poubelles qui dbordent, pas de service  table et concernant les toilettes femmes cest une honte  porte casse, frites parterre, sol sale, bidon de savon cass et pos sur le"
06/2024,Nouvelle vaisselle ? Pas ici
06/2024,Personnel dune extrme gentillesse et trs comptent. Salle calme et bien ventil. Service rapide et de qualit. Le serveur est trs gentil et poli.  Les toilettes sont propres. Pour finir les frites taient parfaitement cuites et nos menus excellents. Ma meilleure exprience Macdonald  ce jour.
06/2024,Service lentPas trop vite le matin et pas trop rapide laprsmidi!Le restaurant est vide mais les commandes mettent plus de 20min  tre servies !
10/2023,Nuggets pas assez cuitMais on a eu un geste commercial car nous n tions pas satisfaitNous avons manger que la salade
06/2024,"Enseigne McDonalds de renom, situ  langle dun quartier sem dintermittent du spectacle jonchant le sol faisant la manche, ce restaurant gastronomique tait plus gastro quautre chose... Un dtour aux toilettes ma permis de rviser lanatomie humaine avec des trons humains parsems sur le sol. Je conseille vivement !"
06/2024,"Accueil mediocre, faudrait revoir ce service. Une manire de parler trs hautaine. Faudrait revoir le  recrutement, travailler dans le commerce et en relation  avec la clientle nest pas fait pour tout le monde. Je dconseille ce"
06/2024,"Maxence quipier polyvalent hyper cool, il nous a accompagn sur lcran quand on trouvait pas le nappage chocolat du sunday, ls ticket de caisse ne sortaient pas, son collgue nous a tout dit dans son bureau, quipe trs accueillante et ractive mme  22h."
10/2023,"Serveuse souriante et  lcoute des clients ! Lieu grand et calme ! Super mcdo, merci  vous"
06/2024,2017 Pas trop d attente mais Burger froid et bire chaude....Complment davis aprs une nouvelle visite ce 15 mars 2023....La borne dconne et me demande daller commander au comptoir car il y a eu un problme de
06/2024,Le midi manque de personnel en gnral beaucoup dattente commander sur lapplication avant darriver peut faire gagner du temps .  pas derreurs de commande et toujours bien polis et organiss
06/2024,"Restaurant  SALE, la personne au comptoir qui parle trs mal aux clients. Lexprience client mdiocre.  il serait peuttre temps quun responsable secteur fasse un redressement des quipes car nous sommes loin de lexigence dun Restaurant McDonalds. Honteux."
06/2024,"Je reconnais avoir t mdisant ma dernire fois que jai not ce MacDo. Mais je retire ce que jai dit. Je critiquais la vitesse dexcution des plateaux, mais je me suis rendu compte que selon la saison, le jour de la semaine et les"
08/2023,"Vraiment pas mal, juste jai trouv des poils dans mes potatoes. Je sais a peu prs a quoi mattendre mais franchement les gars"
06/2024,"Il faut attendre en bas pour rcuprer sa commande, ce nai pas pratique. De plus les machines pour commander  ltage ne fonctionnent pas et enfin les toilettes sont trs sales."
06/2024,Ce 14 dcembre  2022 au soir  je sort avec ma belle mre  .Nous attendons plus de 30 min notre commende de 2 brownie  et 2 Caff alr que nous somme seule
06/2024,"Trs trs sale, cest incroyable de voir des lieux aussi mal entretenus avec de lurine de partout dans les toilettes..."
06/2024,Service  table trs amusant.Le plateau pos sur table avec un anthousiasme et un sourire exceptionnel venant de la demoiselle.
07/2023,Elle est o ma creamy Deluxe de hier ?Et maintenant je me retrouve avec des frites  la place de mes potatoes ???Je commande trois trucs cest quand mme pas si compliqu...
06/2024,Jy vais de temps en temps mais cest de pire en pire !! Il arrive mme que les commandes bornes le ticket ne sorte pas car il remplace pas le papier.. le sol est pas propre et le manager du midi ne lache aucune sourire !! Mais bon cest Mc do on y reviens tout le temps.. mais pour le coup jirais ailleurs
06/2024,"Siges gras, toilettes sales, le personnel devrait nettoyer plus souvent, jy tais  11h45 donc trs peu de monde, jimagine quaux heures de pointes cest pire! A viter"
02/2024,super ambiance et quipe trs aimable
06/2024,"Je nai jamais mang un mac do aussi mauvais. Le steak trop cuit , sec avec un got de vieux. Lavocat tait tellement mince , une pellicule sans got."
11/2023,Super accueil pour le rush du midi. Service et rapidit au top.
06/2024,Hamburger  moiti froid command sur place  emporter  il a t remplac et en rentrant 3 nuggets prsents sur 6 !! Il faut vrifier toute la command avant de sortir ... je dconseille !!
12/2023,Les frites sont froides et les glaces sont trs mauvaises et en plus on demande chocolat et on a du caramelA viter
06/2024,"Une toile parce quon peut pas mettre zro.1 heure dattente pour un macflurry cest nimporte quoi, il faut anticiper les gros vnements sinon cest le zoo comme ce soir.Je ne recommande pas du tout !!"
06/2024,cest le pire macdo que jai vu 30 minutes dattente sans mentir il faut vraiment pas tre presse avec eux. ce nest plus un fastfood  ce stadea viter sauf si vous adorer lattente
06/2024,"Personnel sympa mais lieu trs sale, en particulier les wc femmes ET hommes. Les premiers non accessibles car poigne de porte inexistante les seconds chasse deau hs, sols collants et lieu empestant lurine. Une seule envie fuir ce lieu !"
06/2024,20 minutes pour 3 glaces......elles attendaient dans un coin car servi  moiti fondu et encore nous les avons rclame !!!D autres clients attende plus de 40 minutes pou 2 menus
06/2024,"Service rapide, trs bonne cuisson des burgers et frites ! Avec un dosage de sel parfait ! Rien  dire cest agrable de manger sur place Seule petit point ngatif pour les tables et assise qui sont pas forcment toute"
06/2024,"Nous venons de manger un mc do comme cela faisait longtemps que nous nen avions pas mang ! Et pour une commande passe  minuit, on en esprait pas tant ! Trs bon accueil qui plus est. On reviendra avec plaisir!"
06/2024,"Bien malgr un temps dattente  emport de plus en plus long  cause du bal des chauffeurs UBER qui passent devant vous et qui ne cessent daugmenter. Oubli ou erreur sur un article de ma commande, mais a cest presque normal..."
06/2024,Punaise nettoyer. Le restaurant est sale et les toilettes laissent  desirer ! Faudrait peut tre les rafrachir et biensur les nettoyer rgulirement sachant qu il y avait trs peu de monde.
06/2024,Un trs mauvais accueil par lhtesse alors que je me dirigerai justement aux caisses pour avoir le plaisir de partager et de ne pas passer par les bornes automatiques.
09/2023,Je ne pas trs fan mais jai plaisir  y aller de temps en temps.personnel au top. Bien situ en centre ville.a recommander.
06/2024,"Restaurant dplorable. Manque cruel dhygine !Tables et chaises dgueulasses, le personnel en a rien  foutre, la foire  la glandouille."
06/2024,Premire commande directement depuis lappli mc donalds avec livraison via Stuart.La commande arrive longtemps aprs et avec un sandwich en moins. Le sac tant
07/2023,Manager qui fait passer avant les commandes des clients des pote ramadan je trouve a pas tes professionnels dommage japprciais ce Mac do
06/2024,"Le pire macdonalds que jai fait de toute ma vie. Commande froide qui reste 5mn devant nous sur le comptoir avant quon nous la donne et l surprise  potatoes sans sauce potatoes, pas de salade dans le big mac, croque macdo avec du pain rassis, grande frite remplie  moiti ! Serveurs mous ! Plus jamais ce macdo l !"
08/2023,"Salet  tous les tages, tables pas propres , toilettes repoussante  ne pas y aller avant de manger, ni aprs dailluers  fuir !"
06/2024,"La nourriture tait chaude, le service  table et lattente pas trop longue. Le personnel est poli rien  redire."
06/2024,Alors cest simple je mange mon filet au fish tranquillement et la je vois ratatouille ce balader bonne recrue et ne venez pas me dire que cest faux jai une video
06/2024,A fuir! Pas propre du tout! A lentre on nous demande de mettre un masque mais  l intrieur les tables ne sont pas nettoyes. Nous avons du demander pour que cela soit fait..  La serveuse nous a essuyer la table avec une loque pose au
06/2024,"Jai command un mcfirst, jai attendu longtemps alors que ma commande tait dj prte.Jai pris galement un petit hamburger, la dame au comptoir faisait exprs de ne"
06/2024,Pour une fois quun macdo na rien  se reprocher ! Serveur agrable frite trs bonne et sandwich correspondant
06/2024,"quipiers en sous effectifs, travaillants au ralenti et prfrant glousser que de soccuper des commandes, salle degeulasse et je pse mes mots , potatoes pas assez cuites, froides et non assaisonnes, sandwich ridiculement petit, de mme"
06/2024,"Au secours. Pas aimable, pas de service  table, commande  rcuprer avec 10mn dattente. Dsorganisation totale ! Mais qui gre cet tablissement ?"
06/2024,"Regrette dtre oblig de mettre une toile car il ne le mrite pas.  la vitesse o va le personnel on mange automatiquement. question hygine , cest agrable de manger  ct dun pot de poison, de plus les tables pas nettoy quand on"
06/2024,"Ils sortent les poubelles de la cuisine devant ls client, a pu! Il mettent dans les burger du fromage congel, ils laissent des boissons trane pendant 20 minutes puis ils les servent. Nous avons entendu des personnes enferm dans la cave. Burger immangeable viande avarie notre pire exprience McDonald!!!"
06/2024,"Je suis tellement du par ce Mac Do que je n sais pas comment exprimer ma dception, les prix des vrais hamburger a 14 le menu FROID, la taille du burger fish FROID, 1 serviette pour 2, pas de chevalets a la borne, pas grand monde dans"
02/2024,Super restaurant !! Je conseille !!
07/2023,"Personnel incommode, commande spciale emballe mais pas effectue.Au moins ctait chaudJe ne recommande pas"
06/2024,"Toujours une attente dmesure..  tu attens dehors au bruit fracassant des scooter, tu attend 25 minutes 2 cafe ..!Les clients qui arrive aprs reoivent leur commande avant et dautre attende"
06/2024,"Il est grand temps que cette enseigne revoie compltement sa stratgie de communication, la qualit et loriginalit avec des choix revisits sans oublier lhygine qui devient un vrai problme rcurent dans de nombreux tablissements!!! La concurrence prend de lampleur malgr des prix moins attractifs..."
06/2024,"Je ne sais pas si cest lquipe de remplacement pour lt mais l a va pas.. Il manquait le mec flurry, les potetoes en maxi, et on ma servi un sandwich bacon alors que je ne peux pas en manger. Bref cest plus ce que ctait McDo"
06/2024,"Je travaille  ct de ce mac do rue douard herriit pour ne pas attendre, un click and connect et le tour est jou....jai attendu pour mon menu deluxes 1h30!!.... avec des tudiants qui taient dans la mme situation.aucune organisation,"
06/2024,"On y laisse rentrer les bohmiennes dont une a drob le tlphone de ma fille en prtextant nous vendre des portecls. Et ceci en plein Covid, cest  dire avec contrle  lentre."
06/2024,"Rarement vu tablissement aussi sale. Les dchets dbordent des poubelles  ltage du restaurant, sol jonch de restes de nourriture, borns qui ne fonctionnent pas et videmment toilettes immondes tellement sales. A fuir"
06/2024,"Des horaires affichs avec ouverture 7h30, et quand vous entrez  9h00 on vous dit que cest ferm alors que les portes sont grandes ouvertes et que quand vous les interrogez sur ce point on vous rpond que cest priv et quils font ce"
06/2024,"LE PIRE !!!!Je vient juste de faire un commande  emporter, mais stupfaction quand jarrive enfin chez moi"
06/2024,45 min dattente alors que ma commande tait prte il manquais juste la boisson et mon dessert . Obliger daller au comptoir pour pouvoir avoir ma commande ! Serveur deux de tension alors quil y a soit disant de lattente revoyer votre quipe . Ce nest pas digne dun service de fastfood
06/2024,"1 toile mais mme zro etoile serait plus judicieux.30 min dattentes pour 2 sandwichs, pourtant uniquement que 2 personnes devant nous."
06/2024,"Souvent blind aux heures de pointes, le service reste rapide. En livraison cest assez rgulier que les burgers arrive tidefroid sans habiter bien loin pourtant. Enfin jamais eu de vraie mauvaise surprise."
06/2024,"Un personnel ultra mou, un service lent et la nourriture arrive froide, une hygine dplorable tables sales malgr plusieurs demandes  les nettoyer. Le personnel prfre enjamber le soda renvers que de nettoyer, tous les sols sont contes"
02/2024,"quand on paye les sauces, au moins mettez les."
06/2024,"Service a table alors quils sont en sous effectifs. Donc lent. Plus de 20 min pour un menu Big Mac avec des potatoes tiedes. Dcevant.Lquipe fait de son mieux, bon accueil mais visiblement surmene. Courage  eux."
06/2024,La mise en place Covid est une aberration ! commande  lintrieur sur cran tactile donc touch par plein de monde et attente dehors pour viter les clients...
06/2024,"Pas de service a table, tout les mc do doivent le faire...pas de chevalet pour etre sr.  Et seulement 4 bornes qui fonctionnent sur 10"
02/2024,"Gaetan cest le feu, on en veut plus!"
06/2024,"Nul, trop dattente pour mauvaise qualit.Je dconseille fortement, celui de bellecour est nettement suprieur.Bonne journeCordialement"
06/2024,"Dplorable ! Une honte. Restaurant dgueulasse, les sols et les tables sont dans un tat de crasse inadmissible. Les employs sont lymphatiques, mous et il est 18h20...."
06/2024,Habitus trois fois par semaine  Franchement manque de comptences  et de organisation  sandwich froid les frites froid galement juste le coca qui passait bien 25 minute de attente au final tout est parti  la poubelle   Merci pour votre accueil  mais ce sera la dernire  .
06/2024,"Scandaleux.11h35, une seule cliente avant moi, jai d attendre prs de 12 minutes pour tre servi ce dimanche, vraiment beaucoup trop long pour une chane de fast food!"
06/2024,Un lieu de MALTRAITANCE des employs par une femme responsableC est inommable  je ne comprends pas que cette chane soit dans cette dmarche dlictuelle
06/2024,A fuir pire McDo qui puisse exister personnelle dsagrable borne donne pas ticket on est entasss dernire une barrire ou dois attendre con nous appele pour rcuprer notre commande on doit dire pardon  tout bout champ pour pouvoir
06/2024,L horreur  du dehors...je n ose imaginer  le dedant.... vraiment  infect
06/2024,"Japprcie ce Mac Donalds parce quil petit et bien situ. Le dlai de livraison des commandes est assez alatoire, parfois le service est rapide et parfois le service est long. Aujourdhui le dlai tait trs rapide 8 min seulement."
06/2024,La dame qui prenait les commandes une honte comment allaiter dsagrable elle vous parler comme un chien ctait sale trs sale lhygine ne passe jamais jtais choqu de ce McDonalds au centre de Lyon les toilettes des femmes taient
06/2024,"Musique trop forte, tables chaises sol toilettes dgueulasses.... pas la bonne commande servie, mal faite en plus !!! Note 020Il faudrait peuttre penser  changer de manager vue tous les commentaires"
06/2024,Personnel trs accueillant rien  redire.Seul point ngatif le temps de prparation qui est trs long pour un fast food. Tout en sachant que le mcdo tait presque vide.
06/2024,Je pense quil faut retirer la phrase restauration rapideEn plus davoir une commande en  de 30 minutes le manager celui qui brasse du vent vous fou dehors pour attendre
06/2024,30 min dattente alors que restaurant vide. Sandwich incomplets pas de tomate dans wrap chvre pas de bacon et de salade dans CBO frites remplies  13...Srieux challenger pour le titre de pire McDo de france
02/2024,"Excellent accueil, trs rapide"
06/2024,"Cest quoi cette logique, aprs la lev du couvre feu, que vous tes ouverts uniquement en livraison uber et delivroo et non pas en emport aprs 0000?"
